ID      Data        Hora             Tempo               Temp. Ext.  Humi. Ext.  Sensor0     Sensor1     Sensor2     Sensor3     Sensor4     Sensor5     Sensor6     Sensor7     
1       2024-06-08  09:47:56.803707  0:00:02.702448      22.7000     95.0000     23.7500     23.1250     
2       2024-06-08  09:48:16.848870  0:00:22.747605      23.0000     95.0000     24.1875     23.5625     
3       2024-06-08  09:48:36.898162  0:00:42.796897      23.2000     95.0000     24.7500     24.0625     
4       2024-06-08  09:48:56.946554  0:01:02.845288      23.4000     95.0000     25.2500     24.5000     
5       2024-06-08  09:49:16.995926  0:01:22.894662      23.6000     95.0000     25.8125     25.0000     
6       2024-06-08  09:49:37.045037  0:01:42.943794      23.7000     95.0000     26.3125     25.3750     
7       2024-06-08  09:49:57.093144  0:02:02.991880      23.8000     95.0000     26.7500     26.0000     
8       2024-06-08  09:50:17.142648  0:02:23.041382      24.0000     95.0000     27.1875     26.3750     
9       2024-06-08  09:50:37.191856  0:02:43.090590      24.2000     95.0000     27.6875     27.0000     
10      2024-06-08  09:50:57.240423  0:03:03.139158      24.3000     95.0000     28.2500     27.3125     
11      2024-06-08  09:51:17.289323  0:03:23.188058      24.4000     95.0000     28.6250     27.8125     
12      2024-06-08  09:51:37.338718  0:03:43.237455      24.4000     95.0000     29.0625     28.1875     
13      2024-06-08  09:51:57.387013  0:04:03.285747      24.4000     95.0000     29.4375     28.5000     
14      2024-06-08  09:52:17.436701  0:04:23.335437      24.5000     95.0000     29.8125     28.8125     
15      2024-06-08  09:52:37.485548  0:04:43.384282      24.4000     95.0000     30.1875     29.0625     
16      2024-06-08  09:52:57.534085  0:05:03.432819      24.3000     95.0000     30.6250     29.4375     
17      2024-06-08  09:53:17.583620  0:05:23.482354      24.2000     95.0000     31.0000     29.6875     
18      2024-06-08  09:53:37.632881  0:05:43.531617      24.2000     95.0000     31.3125     30.1875     
19      2024-06-08  09:53:57.681098  0:06:03.579833      24.0000     95.0000     31.7500     30.5625     
20      2024-06-08  09:54:17.730543  0:06:23.629277      23.8000     95.0000     32.0625     30.8125     
21      2024-06-08  09:54:37.779762  0:06:43.678497      23.6000     95.0000     32.3125     31.1250     
22      2024-06-08  09:54:57.828172  0:07:03.726913      23.5000     95.0000     32.5000     31.4375     
23      2024-06-08  09:55:17.877469  0:07:23.776203      23.4000     95.0000     32.8125     31.5000     
24      2024-06-08  09:55:37.927050  0:07:43.825785      23.3000     95.0000     33.1250     31.8750     
25      2024-06-08  09:55:57.975225  0:08:03.873960      23.2000     95.0000     33.3750     32.1250     
26      2024-06-08  09:56:18.024504  0:08:23.923221      23.2000     95.0000     33.6250     32.4375     
27      2024-06-08  09:56:38.073702  0:08:43.972437      23.2000     95.0000     33.8750     32.6875     
28      2024-06-08  09:56:58.122226  0:09:04.020961      23.1000     95.0000     34.0625     32.9375     
29      2024-06-08  09:57:18.171316  0:09:24.070051      23.0000     95.0000     34.3750     33.1250     
30      2024-06-08  09:57:38.220823  0:09:44.119559      22.8000     95.0000     34.6250     33.3125     
31      2024-06-08  09:57:58.268803  0:10:04.167538      22.7000     95.0000     34.8750     33.6250     
32      2024-06-08  09:58:18.318177  0:10:24.216917      22.6000     95.0000     35.0625     33.8750     
33      2024-06-08  09:58:38.367573  0:10:44.266309      22.7000     95.0000     35.2500     34.2500     
34      2024-06-08  09:58:58.415926  0:11:04.314661      22.7000     95.0000     35.5000     34.4375     
35      2024-06-08  09:59:18.465232  0:11:24.363966      22.9000     95.0000     35.7500     34.5000     
36      2024-06-08  09:59:38.514193  0:11:44.412927      23.1000     95.0000     35.8125     34.7500     
37      2024-06-08  09:59:58.562625  0:12:04.461362      23.3000     95.0000     36.0625     35.0625     
38      2024-06-08  10:00:18.612013  0:12:24.510748      23.5000     95.0000     36.2500     35.1875     
39      2024-06-08  10:00:38.660891  0:12:44.559627      23.8000     95.0000     36.5000     35.4375     
40      2024-06-08  10:00:58.708891  0:13:04.607627      24.0000     95.0000     36.6250     35.5000     
41      2024-06-08  10:01:18.758299  0:13:24.657035      24.2000     95.0000     36.8125     35.7500     
42      2024-06-08  10:01:38.807882  0:13:44.706618      24.2000     95.0000     36.8750     35.9375     
43      2024-06-08  10:01:58.855867  0:14:04.754603      24.4000     95.0000     37.1250     36.0625     
44      2024-06-08  10:02:18.905195  0:14:24.803930      24.5000     95.0000     37.3125     36.3125     
45      2024-06-08  10:02:38.954490  0:14:44.853227      24.6000     95.0000     37.4375     36.5000     
46      2024-06-08  10:02:59.003293  0:15:04.902029      24.7000     95.0000     37.5000     36.6875     
47      2024-06-08  10:03:19.052379  0:15:24.951114      24.7000     95.0000     37.6875     36.7500     
48      2024-06-08  10:03:39.101691  0:15:45.000426      24.7000     95.0000     37.8750     36.9375     
49      2024-06-08  10:03:59.149957  0:16:05.048691      24.7000     95.0000     38.0000     37.1250     
50      2024-06-08  10:04:19.199234  0:16:25.097970      24.7000     95.0000     38.1875     37.2500     
51      2024-06-08  10:04:39.248761  0:16:45.147498      24.7000     95.0000     38.3125     37.5000     
52      2024-06-08  10:04:59.296874  0:17:05.195609      24.7000     95.0000     38.4375     37.5625     
53      2024-06-08  10:05:19.346369  0:17:25.245091      24.5000     95.0000     38.6250     37.6875     
54      2024-06-08  10:05:39.395545  0:17:45.294281      24.3000     95.0000     38.8125     37.8125     
55      2024-06-08  10:05:59.443891  0:18:05.342626      24.2000     95.0000     38.9375     37.9375     
56      2024-06-08  10:06:19.492968  0:18:25.391703      24.1000     95.0000     39.0000     38.1250     
57      2024-06-08  10:06:39.542733  0:18:45.441470      23.9000     95.0000     39.1875     38.3750     
58      2024-06-08  10:06:59.591090  0:19:05.489825      23.7000     95.0000     39.2500     38.4375     
59      2024-06-08  10:07:19.640439  0:19:25.539174      23.5000     95.0000     39.4375     38.5000     
60      2024-06-08  10:07:39.689315  0:19:45.588051      23.4000     95.0000     39.5000     38.6250     
61      2024-06-08  10:07:59.738122  0:20:05.636857      23.3000     95.0000     39.6250     38.6875     
62      2024-06-08  10:08:19.787128  0:20:25.685862      23.2000     95.0000     39.6875     38.9375     
63      2024-06-08  10:08:39.836324  0:20:45.735060      23.1000     95.0000     39.7500     39.0625     
64      2024-06-08  10:08:59.884416  0:21:05.783151      23.0000     95.0000     39.8750     39.2500     
65      2024-06-08  10:09:19.933701  0:21:25.832441      22.9000     95.0000     40.1250     39.1875     
66      2024-06-08  10:09:39.982987  0:21:45.881724      22.9000     95.0000     40.1875     39.3750     
67      2024-06-08  10:10:00.031019  0:22:05.929751      22.8000     95.0000     40.2500     39.5000     
68      2024-06-08  10:10:20.080234  0:22:25.978968      22.7000     95.0000     40.3125     39.6250     
69      2024-06-08  10:10:40.129793  0:22:46.028528      22.6000     95.0000     40.4375     39.6250     
70      2024-06-08  10:11:00.177712  0:23:06.076448      22.6000     95.0000     40.5625     39.7500     
71      2024-06-08  10:11:20.227018  0:23:26.125751      22.5000     95.0000     40.6250     40.0000     
72      2024-06-08  10:11:40.275943  0:23:46.174664      22.4000     95.0000     40.8125     40.1875     
73      2024-06-08  10:12:00.324558  0:24:06.223294      22.4000     95.0000     40.8125     40.1875     
74      2024-06-08  10:12:20.373710  0:24:26.272445      22.6000     95.0000     40.8750     40.3125     
75      2024-06-08  10:12:40.422643  0:24:46.321377      22.7000     95.0000     41.0000     40.4375     
76      2024-06-08  10:13:00.471315  0:25:06.370050      22.8000     95.0000     41.1250     40.5000     
77      2024-06-08  10:13:20.520509  0:25:26.419244      23.1000     95.0000     41.1875     40.6250     
78      2024-06-08  10:13:40.569199  0:25:46.467935      23.2000     95.0000     41.3125     40.7500     
79      2024-06-08  10:14:00.617496  0:26:06.516231      23.4000     95.0000     41.4375     40.8125     
80      2024-06-08  10:14:20.667286  0:26:26.566021      23.6000     95.0000     41.6250     40.8750     
81      2024-06-08  10:14:40.716491  0:26:46.615228      23.8000     95.0000     41.7500     40.9375     
82      2024-06-08  10:15:00.764419  0:27:06.663155      24.0000     95.0000     41.7500     41.0625     
83      2024-06-08  10:15:20.813530  0:27:26.712265      24.2000     95.0000     41.8750     41.1250     
84      2024-06-08  10:15:40.862647  0:27:46.761383      24.3000     95.0000     41.9375     41.2500     
85      2024-06-08  10:16:00.910990  0:28:06.809724      24.4000     95.0000     42.0000     41.3750     
86      2024-06-08  10:16:20.960275  0:28:26.859010      24.5000     95.0000     42.1250     41.3750     
87      2024-06-08  10:16:41.009538  0:28:46.908273      24.6000     95.0000     42.1250     41.4375     
88      2024-06-08  10:17:01.057984  0:29:06.956721      24.7000     95.0000     42.1875     41.5625     
89      2024-06-08  10:17:21.106767  0:29:27.005500      24.7000     95.0000     42.2500     41.6250     
90      2024-06-08  10:17:41.156461  0:29:47.055196      24.7000     95.0000     42.3125     41.6875     
91      2024-06-08  10:18:01.204786  0:30:07.103523      24.7000     95.0000     42.4375     41.8125     
92      2024-06-08  10:18:21.253854  0:30:27.152589      24.7000     95.0000     42.5625     41.8125     
93      2024-06-08  10:18:41.303236  0:30:47.201971      24.7000     95.0000     42.6250     41.8750     
94      2024-06-08  10:19:01.351425  0:31:07.250160      24.6000     95.0000     42.7500     42.0000     
95      2024-06-08  10:19:21.400396  0:31:27.299131      24.3000     95.0000     42.7500     42.0000     
96      2024-06-08  10:19:41.449846  0:31:47.348582      24.1000     95.0000     42.7500     42.0625     
97      2024-06-08  10:20:01.498283  0:32:07.397018      23.9000     95.0000     42.9375     42.1250     
98      2024-06-08  10:20:21.547900  0:32:27.446637      23.7000     95.0000     42.9375     42.3125     
99      2024-06-08  10:20:41.597018  0:32:47.495755      23.6000     95.0000     43.0625     42.4375     
100     2024-06-08  10:21:01.644990  0:33:07.543725      23.4000     95.0000     43.1250     42.5000     
101     2024-06-08  10:21:21.694556  0:33:27.593291      23.2000     95.0000     43.1875     42.6250     
102     2024-06-08  10:21:41.743648  0:33:47.642384      23.2000     95.0000     43.1875     42.6875     
103     2024-06-08  10:22:01.791968  0:34:07.690704      23.0000     95.0000     43.3750     42.8125     
104     2024-06-08  10:22:21.840959  0:34:27.739694      22.9000     95.0000     43.3750     42.9375     
105     2024-06-08  10:22:41.890341  0:34:47.789095      22.8000     95.0000     43.5625     42.8750     
106     2024-06-08  10:23:01.938862  0:35:07.837597      22.8000     95.0000     43.6250     42.9375     
107     2024-06-08  10:23:21.987850  0:35:27.886585      22.7000     95.0000     43.6875     43.0625     
108     2024-06-08  10:23:42.036865  0:35:47.935600      22.6000     95.0000     43.6875     43.1250     
109     2024-06-08  10:24:02.085021  0:36:07.983742      22.7000     95.0000     43.7500     43.1250     
110     2024-06-08  10:24:22.134528  0:36:28.033263      22.8000     95.0000     43.8750     43.2500     
111     2024-06-08  10:24:42.183669  0:36:48.082418      23.0000     95.0000     43.8125     43.2500     
112     2024-06-08  10:25:02.232157  0:37:08.130892      23.2000     95.0000     43.8750     43.3125     
113     2024-06-08  10:25:22.281174  0:37:28.179909      23.5000     95.0000     43.8125     43.3125     
114     2024-06-08  10:25:42.330344  0:37:48.229079      23.8000     95.0000     44.0000     43.3125     
115     2024-06-08  10:26:02.378519  0:38:08.277253      24.1000     95.0000     44.0000     43.4375     
116     2024-06-08  10:26:22.427915  0:38:28.326650      24.3000     95.0000     44.1875     43.5625     
117     2024-06-08  10:26:42.476911  0:38:48.375647      24.5000     95.0000     44.2500     43.6250     
118     2024-06-08  10:27:02.525607  0:39:08.424343      24.6000     95.0000     44.3125     43.6875     
119     2024-06-08  10:27:22.574807  0:39:28.473542      24.6000     95.0000     44.2500     43.7500     
120     2024-06-08  10:27:42.623751  0:39:48.522481      24.6000     95.0000     44.3125     43.8750     
121     2024-06-08  10:28:02.672373  0:40:08.571108      24.7000     95.0000     44.3750     43.9375     
122     2024-06-08  10:28:22.721795  0:40:28.620530      24.8000     95.0000     44.4375     43.9375     
123     2024-06-08  10:28:42.770441  0:40:48.669177      24.9000     95.0000     44.4375     44.0000     
